satisfaction,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
1,1,0,0.4346790305186567,1,1,0.19237533251367817,0,3,0,1,5,0,3,5,1,5,1,3,2,5,-0.38648106227660245,-0.3916437116430161
1,1,0,1.0299446156432188,1,1,-0.31681955319372995,0,3,0,1,4,0,4,4,3,1,3,3,3,4,-0.38648106227660245,-0.3916437116430161
1,0,0,-1.4172583454244252,1,1,0.4182514577223181,0,3,0,1,3,0,5,3,2,3,4,2,1,3,-0.38648106227660245,-0.3916437116430161
1,1,0,-2.144805171687779,1,1,-0.16006931113083758,0,3,0,1,1,0,1,1,1,2,2,1,3,1,-0.3602143360420974,-0.2614903031306922
1,1,0,-1.747961448271404,1,1,-0.32850280104934926,0,3,0,1,2,0,2,2,2,1,3,5,1,2,-0.38648106227660245,-0.3916437116430161
1,1,0,1.4929289596289892,1,1,-0.37620939645979473,0,3,0,1,1,0,1,1,1,3,5,5,2,1,-0.38648106227660245,-0.3916437116430161
1,0,0,0.6331008922268441,1,1,-1.5133788544067406,0,3,0,1,2,4,3,1,1,0,1,2,1,3,-0.38648106227660245,-0.3916437116430161
1,0,0,-0.2267271751753011,1,1,-0.26132412587953824,0,3,0,1,1,0,4,1,2,5,1,3,4,1,-0.38648106227660245,-0.3916437116430161
1,1,0,0.3023977893798651,1,2,0.6801509304857842,0,3,0,2,1,0,1,1,5,5,1,2,1,1,-0.20261397863506714,-0.3916437116430161
1,0,0,-0.8219927602998631,1,1,0.7414879817277855,0,3,0,2,4,0,4,4,1,2,2,4,3,4,-0.38648106227660245,-0.33958234823808653
1,0,0,-2.012523930548987,1,1,-0.0792601801294707,0,3,0,2,4,0,4,4,2,1,3,1,3,4,-0.38648106227660245,-0.3916437116430161
1,1,0,0.7653821333656357,1,1,0.7181214860165469,0,3,0,2,3,0,3,3,3,3,2,2,2,3,0.37525399852404384,-0.053244849510974
1,0,0,-0.8219927602998631,1,1,-0.11236271572039207,0,3,0,2,2,0,2,2,3,3,3,2,3,2,-0.38648106227660245,-0.3916437116430161
1,0,0,0.5008196510880525,1,1,-1.2417433417635917,0,3,0,2,2,3,5,2,2,0,2,1,2,4,-0.38648106227660245,-0.3916437116430161
1,0,0,0.5669602716574482,1,1,-1.405308811742262,0,3,0,2,3,2,2,5,5,0,5,1,5,3,1.3471228692007304,1.0921051453974762
1,1,0,-1.6156802071326126,1,0,-0.38789264431541404,0,3,0,2,2,0,2,2,4,4,2,4,3,2,-0.38648106227660245,-0.3916437116430161
1,0,0,-2.144805171687779,1,1,-0.08899622000915346,0,3,0,2,1,0,1,1,2,2,5,1,2,1,-0.38648106227660245,-0.3916437116430161
1,1,0,1.4929289596289892,1,1,-0.9477149373971725,0,3,0,2,3,0,3,3,1,4,4,2,1,3,-0.38648106227660245,-0.33958234823808653
1,0,0,0.17011654824107356,1,1,0.7658280814269924,0,3,0,3,5,5,5,5,5,0,5,3,5,3,-0.38648106227660245,-0.3916437116430161
1,0,0,1.6252102007677807,1,1,0.5759753037731787,0,3,0,3,4,3,4,2,2,0,2,2,2,3,-0.38648106227660245,-0.3916437116430161
1,1,0,0.8976633745044271,1,0,0.5263215003867967,0,3,0,3,2,4,4,3,3,3,3,3,3,1,-0.38648106227660245,-0.3135516665356218
1,0,0,0.17011654824107356,1,0,-0.1824622028541079,0,3,0,3,5,3,4,4,4,0,4,3,4,3,-0.12381379993155199,-0.3916437116430161
1,0,0,-1.152695863146842,1,1,0.6762565145339111,0,3,0,3,3,0,3,3,2,3,1,3,1,3,-0.0712803474625419,-0.2614903031306922
1,1,0,-1.3511177248550295,1,1,1.0978270413241744,0,3,0,3,4,0,4,4,2,2,4,3,4,4,-0.38648106227660245,-0.3916437116430161
1,1,0,-0.7558521397304674,1,2,0.052176358246246494,0,3,0,3,1,0,4,1,2,1,3,3,3,1,-0.20261397863506714,-0.3916437116430161
1,0,0,1.4267883390595935,1,1,-0.8815098662153298,0,3,0,3,2,3,2,4,4,0,4,4,4,5,-0.38648106227660245,-0.3135516665356218
1,0,0,1.4929289596289892,1,1,-1.0012631567354275,0,3,0,3,1,2,1,3,3,0,3,4,3,3,-0.38648106227660245,-0.3916437116430161
1,1,0,-1.0865552425774463,1,1,0.8534524403441373,0,3,0,3,5,0,5,5,3,3,4,4,3,5,-0.38648106227660245,-0.027214167808509226
1,1,0,-0.3590084163140927,1,1,0.15343117299494716,0,3,0,3,1,0,1,1,1,3,3,1,4,1,-0.38648106227660245,-0.3916437116430161
1,1,0,-1.3511177248550295,1,1,0.49808698473571666,0,3,0,3,4,0,4,4,4,1,2,1,3,4,-0.3076808835730873,-0.3135516665356218
1,1,0,1.823632062475968,1,1,0.05801798217405615,0,3,0,3,5,0,5,5,3,1,5,4,1,5,-0.38648106227660245,-0.3916437116430161
1,0,0,1.559069580198385,1,1,-1.0937555355924138,0,3,0,3,4,2,3,1,1,0,1,3,1,2,-0.38648106227660245,-0.3916437116430161
1,0,0,-0.6897115191610715,1,1,0.39099054605920636,0,3,0,3,5,0,5,5,3,2,3,3,3,5,-0.38648106227660245,-0.3916437116430161
1,0,0,0.7653821333656357,1,1,-1.200851974268924,0,3,0,3,3,4,5,2,2,0,2,2,2,2,-0.38648106227660245,-0.3916437116430161
1,1,0,-1.152695863146842,1,1,-0.5456164903662747,0,3,0,3,2,3,2,2,5,4,5,2,4,2,-0.38648106227660245,-0.15736757632083312
1,0,0,-2.012523930548987,1,1,0.05412356622218305,0,3,0,3,3,0,3,3,3,4,3,2,3,3,-0.38648106227660245,-0.36561302994055134
1,0,0,1.1622258567820103,1,1,-1.2680306494387352,0,3,0,3,4,1,3,4,4,0,4,3,4,3,-0.38648106227660245,-0.3916437116430161
1,0,0,-0.888133380869259,1,2,0.24884436381583816,0,3,0,3,4,0,1,4,2,4,3,2,4,4,-0.33394760980759236,-0.3916437116430161
1,1,0,-2.144805171687779,1,1,-0.1074946957805507,0,3,0,3,5,0,5,5,1,5,3,1,4,5,-0.38648106227660245,-0.3916437116430161
1,1,0,-1.8141020688407998,1,1,-0.12209875560007483,0,3,0,3,1,0,1,1,1,1,3,1,4,1,-0.38648106227660245,-0.3916437116430161
1,1,0,-1.483398965993821,1,1,-0.11333631970836035,0,3,0,3,2,0,4,2,5,3,1,5,2,2,-0.38648106227660245,-0.3916437116430161
1,0,0,1.228366477351406,1,1,-1.5036428145270577,0,3,0,3,3,3,3,4,4,0,4,3,4,3,-0.38648106227660245,-0.3916437116430161
1,0,0,-1.6818208277020084,1,1,-0.6215576014278001,0,3,0,3,4,0,4,4,2,3,3,4,4,4,-0.38648106227660245,-0.3916437116430161
1,0,0,1.1622258567820103,1,1,-1.5649798657690592,0,3,0,3,3,3,3,2,2,0,2,1,2,2,-0.38648106227660245,-0.3916437116430161
1,1,0,1.0299446156432188,1,1,-0.5446428863783064,0,3,0,3,1,0,1,1,2,4,3,3,3,1,2.161391382470387,2.1073017317936023
1,0,0,-1.152695863146842,1,1,-0.35965812866433405,0,3,0,3,5,0,5,5,4,2,3,2,4,5,-0.38648106227660245,-0.3916437116430161
1,1,0,1.2945070979208018,1,1,-0.35381650473652443,0,3,0,3,3,0,3,3,3,5,2,4,2,3,-0.38648106227660245,-0.3916437116430161
1,0,0,-1.2188364837162378,1,0,-0.4969362909678609,0,3,0,3,3,0,3,3,1,2,4,2,4,3,-0.22888070486957218,-0.33958234823808653
1,0,0,-1.6156802071326126,1,1,-0.030579980731056926,0,3,0,3,0,3,3,4,3,4,4,3,2,3,3.579794599133659,5.178922172684446
1,0,0,-0.8219927602998631,1,1,-0.9788702650121573,0,3,0,3,5,0,5,5,2,2,2,1,2,5,-0.38648106227660245,-0.3916437116430161
1,1,0,1.9559133036147596,1,1,-0.21751194642096583,0,3,0,3,5,0,3,5,3,2,3,4,4,5,-0.38648106227660245,-0.3916437116430161
1,0,0,-1.9463833099795915,1,1,-0.5066723308475437,0,3,0,3,2,0,2,2,4,5,3,1,4,2,-0.04501362122803686,-0.20942893972576265
1,0,0,-1.152695863146842,1,1,-0.032527188706993476,0,3,0,3,5,0,5,5,1,3,4,3,2,5,-0.38648106227660245,-0.3916437116430161
1,1,0,0.963803995073823,1,1,1.340254434328275,0,3,0,4,2,0,2,2,3,3,3,2,3,2,-0.38648106227660245,-0.3916437116430161
1,0,0,1.4267883390595935,1,1,-0.10846829976851897,0,3,0,4,1,3,3,4,4,0,3,2,4,3,-0.38648106227660245,-0.3916437116430161
1,0,0,0.963803995073823,1,1,-0.12015154762413828,0,3,0,4,5,4,1,5,5,0,5,5,5,3,1.2945894167317205,0.9098903734802226
1,0,0,-0.4251490368834885,1,1,0.8816869559952173,0,3,0,4,3,0,3,3,1,5,3,2,4,3,0.427787450993054,0.23309264921613854
1,1,0,-0.3590084163140927,1,2,0.6246555031715925,0,3,0,4,1,0,2,1,2,5,3,1,3,1,-0.38648106227660245,-0.33958234823808653
1,0,0,0.7653821333656357,1,1,-0.9759494530482524,0,3,0,4,1,3,2,3,3,0,3,2,3,2,-0.38648106227660245,-0.3916437116430161
1,0,0,1.228366477351406,1,1,-1.3235260767529269,0,3,0,4,3,1,4,1,1,0,1,3,1,3,-0.38648106227660245,-0.3916437116430161
1,1,0,0.6992415127962398,1,1,-0.3353180289651272,0,3,0,4,4,0,4,4,4,1,3,3,4,4,-0.38648106227660245,-0.2614903031306922
1,1,0,-1.8141020688407998,1,1,0.470826073072605,0,3,0,4,3,3,3,3,2,1,3,4,4,3,-0.38648106227660245,-0.3916437116430161
1,1,0,1.228366477351406,1,1,-0.6254520173796733,0,3,0,4,1,0,1,1,2,1,3,4,3,1,-0.38648106227660245,-0.3916437116430161
1,1,0,1.6252102007677807,1,1,-0.5086195388234802,0,3,0,4,4,0,4,4,4,3,2,4,4,4,-0.38648106227660245,-0.3916437116430161
1,0,0,1.6913508213371766,1,1,-1.5055900225029943,0,3,0,4,3,3,3,3,3,0,3,4,3,2,-0.38648106227660245,-0.3916437116430161
1,0,0,-1.8141020688407998,1,1,0.08917330978904096,0,3,0,4,0,2,2,4,2,1,2,2,4,2,3.2908606105541036,3.1745596815946584
1,1,0,1.6252102007677807,1,1,0.23716111596021885,0,3,0,4,5,0,5,5,1,3,2,4,2,5,-0.38648106227660245,-0.3916437116430161
1,0,0,-0.6897115191610715,1,1,0.03270427848688098,0,3,0,4,1,0,1,1,3,4,3,4,4,1,-0.38648106227660245,-0.36561302994055134
1,1,0,-0.7558521397304674,1,1,-0.6011119176804663,0,3,0,4,2,0,4,2,1,1,3,4,3,2,-0.38648106227660245,-0.3916437116430161
1,1,0,-1.152695863146842,1,1,-0.05784089239416864,0,3,0,4,4,0,4,4,1,2,5,5,1,4,-0.38648106227660245,-0.3916437116430161
1,0,0,-0.2928677957446969,1,1,-0.8406184987206622,0,3,0,4,3,0,3,3,4,3,4,3,4,3,-0.38648106227660245,-0.33958234823808653
1,0,0,-0.9542740014386547,1,1,-0.8026479431898994,0,3,0,4,5,0,5,5,4,2,1,2,5,5,-0.38648106227660245,-0.3916437116430161
1,0,0,-1.9463833099795915,1,0,1.4687701607400874,0,3,0,5,3,0,3,3,3,3,1,4,1,3,-0.3602143360420974,-0.3916437116430161
1,0,0,-1.6818208277020084,1,1,-0.22530077832471204,0,3,0,5,3,0,3,3,5,3,1,1,5,3,-0.38648106227660245,-0.3916437116430161
1,0,0,-1.747961448271404,1,2,-0.5933230857767202,0,3,0,5,2,0,2,2,2,5,3,4,2,2,-0.3602143360420974,-0.3135516665356218
1,1,0,1.7574914419065724,1,1,-0.3119515332538886,0,3,0,5,5,0,5,5,2,4,4,2,4,5,-0.38648106227660245,-0.3135516665356218
1,1,0,-0.9542740014386547,1,1,0.2790260874428547,0,3,1,2,3,1,2,3,3,1,2,5,1,3,-0.38648106227660245,-0.3916437116430161
1,0,0,1.0960852362126146,1,0,-0.9710814331084111,0,3,1,3,1,1,1,1,1,1,5,5,1,2,-0.38648106227660245,-0.3916437116430161
1,0,0,-1.483398965993821,1,2,1.622599590839075,0,4,0,1,0,4,4,3,5,3,5,4,4,4,-0.38648106227660245,-0.36561302994055134
1,1,0,-0.028305313467113777,1,1,1.5583417276331688,0,4,0,1,2,0,2,2,4,2,4,3,5,2,0.45405417722755903,0.07690855900134988
1,1,0,1.9559133036147596,1,2,1.7540361292147921,0,4,0,1,1,0,1,1,5,2,3,4,4,1,-0.22888070486957218,-0.3916437116430161
1,0,0,0.4346790305186567,1,1,0.21379462024898024,0,4,0,1,3,5,4,1,1,0,1,5,1,3,-0.38648106227660245,-0.3916437116430161
1,0,0,-0.6235708985916758,1,1,1.544711271801613,0,4,0,1,4,0,4,4,3,5,5,4,4,4,-0.2551474311040772,-0.3916437116430161
1,0,0,0.3685384099492609,1,1,0.1904281245377416,0,4,0,1,2,5,5,1,1,0,1,5,1,4,-0.38648106227660245,-0.3916437116430161
1,1,0,-1.8141020688407998,1,2,1.0968534373362062,0,4,0,1,2,0,2,2,1,4,5,3,4,2,-0.0712803474625419,-0.3916437116430161
1,0,0,1.1622258567820103,1,1,-0.4044439121108747,0,4,0,1,3,4,4,1,1,0,1,4,1,3,-0.3076808835730873,-0.3135516665356218
1,1,0,-1.4172583454244252,1,1,0.767775289402929,0,4,0,1,3,0,3,3,3,2,5,3,4,3,-0.38648106227660245,-0.3916437116430161
1,1,0,-1.0204146220080506,1,1,0.7599864574991828,0,4,0,1,4,0,4,4,4,4,3,5,5,4,-0.1763472524005621,-0.3916437116430161
1,0,0,-2.012523930548987,1,1,0.2780524834548864,0,4,0,1,5,0,5,5,4,3,4,4,4,5,0.21765364111701357,-0.3916437116430161
1,0,0,1.4267883390595935,1,1,-0.7393636839719615,0,4,0,1,5,5,5,4,4,0,4,4,4,4,-0.38648106227660245,-0.3916437116430161
1,1,0,0.10397592767167779,1,1,0.40267379391482566,0,4,0,1,2,0,2,2,4,2,3,5,4,2,0.24392036735151862,0.31118469432353285
1,0,0,1.3606477184901977,1,1,-0.854248954552218,0,4,0,1,3,4,4,2,2,0,2,5,2,3,-0.38648106227660245,-0.36561302994055134
1,1,0,-1.6156802071326126,1,1,0.09209412175294579,0,4,0,1,1,0,1,1,5,5,4,5,5,1,-0.38648106227660245,0.02484719559642033
1,0,0,0.6992415127962398,1,1,-0.9535565613249821,0,4,0,1,2,5,5,2,2,0,2,5,2,3,-0.38648106227660245,-0.36561302994055134
1,1,0,0.6992415127962398,1,1,0.8680565001636614,0,4,0,1,3,0,3,3,3,2,5,1,5,3,-0.38648106227660245,-0.3916437116430161
1,1,0,-1.3511177248550295,1,1,0.2595540076834892,0,4,0,1,2,0,2,2,5,5,4,5,5,2,-0.22888070486957218,-0.3916437116430161
1,0,0,0.10397592767167779,1,1,-0.07633936816556587,0,4,0,1,3,0,3,3,5,2,5,5,4,3,-0.38648106227660245,-0.3916437116430161
1,1,0,1.6913508213371766,1,1,0.26442202762333056,0,4,0,1,3,0,3,3,3,2,5,4,5,3,-0.2551474311040772,-0.3916437116430161
1,0,0,-0.4912896574528842,1,1,0.20600578834523403,0,4,0,1,2,0,2,2,5,3,5,3,5,2,-0.38648106227660245,-0.3916437116430161
1,1,0,0.6992415127962398,1,1,0.4221458736741912,0,4,0,1,1,0,1,1,4,4,4,4,5,1,-0.38648106227660245,-0.3916437116430161
1,1,0,0.8315227539350314,1,1,0.22547786810459955,0,4,0,1,5,0,5,5,3,2,5,3,4,5,-0.22888070486957218,-0.3135516665356218
1,0,0,-1.6156802071326126,1,1,-0.1590957071428693,0,4,0,1,1,0,1,1,4,4,5,5,5,1,-0.38648106227660245,-0.3916437116430161
1,1,0,1.0960852362126146,1,1,-0.20972311451721962,0,4,0,1,4,4,4,4,5,3,4,4,4,4,-0.38648106227660245,-0.3916437116430161
1,1,0,0.4346790305186567,1,0,-1.2690042534267034,0,4,0,1,5,4,5,3,3,0,3,4,3,4,-0.3602143360420974,-0.3916437116430161
1,1,0,0.3023977893798651,1,1,-0.511540350787385,0,4,0,1,5,0,5,5,4,3,5,4,5,5,-0.38648106227660245,-0.3916437116430161
1,0,0,-0.9542740014386547,1,1,0.30141897916612503,0,4,0,1,3,0,2,3,4,4,4,5,5,3,-0.33394760980759236,-0.3916437116430161
1,1,0,-1.483398965993821,1,1,-0.1503332712511548,0,4,0,1,4,0,4,4,4,2,3,5,4,4,-0.38648106227660245,-0.3916437116430161
1,1,0,-0.8219927602998631,1,1,-0.12891398351585276,0,4,0,1,5,0,5,5,3,5,4,3,5,5,-0.38648106227660245,-0.28752098483315697
1,0,0,1.0299446156432188,1,1,-1.4637250510203585,0,4,0,1,5,5,5,3,3,0,3,3,3,5,-0.38648106227660245,-0.3916437116430161
1,1,0,0.6331008922268441,1,0,-1.4588570310805171,0,4,0,1,2,5,5,3,3,0,3,5,3,3,-0.38648106227660245,-0.3916437116430161
1,1,0,0.7653821333656357,1,1,-0.6497921170788802,0,4,0,1,2,0,2,2,4,4,4,5,5,2,0.5853878084000843,2.758068774355222
1,1,0,-1.6156802071326126,1,1,-0.046157644538549335,0,4,0,1,5,0,5,5,3,3,4,5,4,5,-0.38648106227660245,-0.3916437116430161
1,0,0,0.6992415127962398,1,1,-1.5601118458292178,0,4,0,1,5,5,5,5,5,0,4,5,5,4,-0.38648106227660245,-0.3916437116430161
1,1,0,-0.16058655460590535,1,1,-0.6605017609465312,0,4,0,1,5,0,5,5,4,2,4,3,2,5,-0.38648106227660245,-0.3916437116430161
1,0,0,-0.2267271751753011,1,2,-0.7082083563569767,0,4,0,1,1,0,1,1,3,4,4,3,5,1,-0.28141415733858227,-0.3916437116430161
1,1,0,1.4267883390595935,1,1,0.1592727969227568,0,4,0,1,5,0,4,5,4,3,3,5,5,5,-0.20261397863506714,-0.3916437116430161
1,1,0,0.3023977893798651,1,1,-0.7929119033102167,0,4,0,1,1,0,5,1,5,3,5,3,5,1,-0.38648106227660245,-0.3916437116430161
1,0,0,-1.9463833099795915,1,1,-0.253535293975792,0,4,0,1,5,0,5,5,3,2,4,4,4,5,-0.38648106227660245,-0.3916437116430161
1,0,0,0.23625716881046935,1,1,-1.6964164041447765,0,4,0,1,4,3,5,1,1,0,1,1,1,5,-0.38648106227660245,-0.3916437116430161
1,0,0,-1.4172583454244252,1,1,-0.726706832128374,0,4,0,1,1,0,1,1,4,4,5,5,4,1,-0.38648106227660245,-0.3916437116430161
1,0,0,1.6252102007677807,1,1,-1.8346681704362715,0,4,0,1,2,5,5,1,1,0,1,3,1,4,-0.38648106227660245,-0.3916437116430161
1,1,0,-0.2928677957446969,1,1,-0.22919519427658513,0,4,0,1,4,0,4,4,5,4,5,3,5,4,-0.38648106227660245,-0.3916437116430161
1,0,0,-2.078664551118383,1,1,-0.7841494674185022,0,4,0,1,1,0,1,1,4,3,4,3,4,1,-0.3602143360420974,-0.33958234823808653
1,0,0,0.5669602716574482,1,1,-1.8366153784122081,0,4,0,1,5,5,4,4,4,0,5,3,4,4,-0.38648106227660245,-0.36561302994055134
1,0,0,0.8315227539350314,1,1,0.347178366600634,0,4,0,2,4,3,5,5,5,0,5,3,5,5,-0.38648106227660245,-0.3916437116430161
1,0,0,1.6913508213371766,1,2,-0.12501956756397967,0,4,0,2,3,4,1,2,2,0,2,5,2,2,-0.38648106227660245,-0.3916437116430161
1,1,0,-0.8219927602998631,1,2,0.5146382525311773,0,4,0,2,5,0,5,5,1,2,3,3,5,5,-0.018746894993531816,-0.18339825802329787
1,1,0,1.4267883390595935,1,1,0.4017001899268574,0,4,0,2,4,0,4,4,3,3,4,4,4,4,-0.38648106227660245,-0.3916437116430161
1,1,0,0.10397592767167779,1,0,-0.4268368038341451,0,4,0,2,3,4,5,5,5,4,1,5,5,3,-0.38648106227660245,-0.33958234823808653
1,1,0,-1.0865552425774463,1,1,0.6752829105459428,0,4,0,2,2,0,2,2,4,5,5,3,5,2,-0.22888070486957218,-0.3916437116430161
1,1,0,-0.5574302780222801,1,1,0.8398219845125814,0,4,0,2,5,4,5,5,4,5,4,4,5,5,-0.38648106227660245,-0.3916437116430161
1,1,0,0.10397592767167779,1,2,0.6431539789429898,0,4,0,2,5,0,5,5,2,1,4,5,3,5,-0.018746894993531816,-0.3135516665356218
1,1,0,-1.747961448271404,1,1,0.5146382525311773,0,4,0,2,5,0,5,5,3,4,4,3,4,5,-0.38648106227660245,-0.3916437116430161
1,0,0,0.10397592767167779,1,1,0.425066685638096,0,4,0,2,4,0,4,4,4,2,5,5,5,4,-0.28141415733858227,-0.20942893972576265
1,1,0,-2.078664551118383,1,1,0.9926778106236006,0,4,0,2,4,0,3,4,3,2,4,5,5,4,-0.38648106227660245,-0.3916437116430161
1,1,0,-0.4251490368834885,1,2,0.4971133807477484,0,4,0,2,4,0,5,4,5,3,3,4,5,4,-0.33394760980759236,-0.3916437116430161
1,0,0,-1.2188364837162378,1,1,0.6811245344737525,0,4,0,2,5,0,5,5,2,1,3,3,2,5,-0.38648106227660245,-0.3916437116430161
1,1,0,-0.4251490368834885,1,1,0.11351340948824785,0,4,0,2,2,0,2,2,3,2,5,4,5,2,-0.38648106227660245,-0.3916437116430161
1,0,0,-0.2928677957446969,1,1,-0.04713124852651761,0,4,0,2,3,0,1,3,3,2,5,3,5,3,1.7148570364838012,1.560657416041842
1,0,0,-2.078664551118383,1,1,-0.0003982571040403851,0,4,0,2,4,0,1,4,4,2,4,3,5,4,-0.0712803474625419,-0.3916437116430161
1,0,0,-1.2849771042856337,1,2,-0.3012418893862375,0,4,0,2,1,0,1,1,3,5,4,5,5,1,0.06005328370998332,0.050877877298885106
1,0,0,-0.888133380869259,1,1,0.5224270844349236,0,4,0,2,1,0,1,1,4,5,4,5,4,1,-0.38648106227660245,-0.28752098483315697
1,0,0,0.4346790305186567,1,1,-1.0684418319052387,0,4,0,2,5,4,5,5,5,0,1,3,5,5,-0.38648106227660245,-0.3916437116430161
1,0,0,-0.5574302780222801,1,1,0.0677540220537389,0,4,0,2,5,0,5,5,3,5,4,4,5,5,-0.38648106227660245,-0.3916437116430161
1,1,0,1.4267883390595935,1,2,-0.16980535101052033,0,4,0,2,1,0,1,1,5,2,5,4,4,1,-0.38648106227660245,-0.3916437116430161
1,0,0,-2.012523930548987,1,1,0.2264514720925678,0,4,0,2,4,0,4,4,3,3,5,5,4,4,-0.38648106227660245,-0.36561302994055134
1,1,0,-1.0204146220080506,1,1,-0.4297576157980499,0,4,0,2,2,0,2,2,4,5,5,5,2,2,-0.38648106227660245,-0.3916437116430161
1,0,0,1.2945070979208018,1,1,-1.2329809058718773,0,4,0,2,5,5,4,2,2,4,2,3,2,3,0.24392036735151862,0.5714915113481807
1,1,0,0.8315227539350314,1,2,0.1865337085858685,0,4,0,2,1,0,1,1,5,4,5,5,4,1,-0.33394760980759236,-0.3916437116430161
1,0,0,1.8897726830453638,1,1,-1.2388225297996869,0,4,0,2,5,5,4,2,2,0,3,3,2,3,-0.38648106227660245,-0.3916437116430161
1,1,0,0.7653821333656357,1,1,0.33062709880517327,0,4,0,2,4,4,4,4,4,2,5,5,5,4,-0.38648106227660245,-0.3916437116430161
1,1,0,-1.747961448271404,1,1,0.167061628826503,0,4,0,2,1,0,1,1,5,3,5,4,4,1,-0.38648106227660245,-0.3916437116430161
1,1,0,1.0960852362126146,1,1,0.24202913590006023,0,4,0,2,2,0,1,2,5,3,4,3,5,2,-0.3602143360420974,-0.3916437116430161
1,0,0,0.8976633745044271,1,1,-1.3653910482355627,0,4,0,2,5,4,5,2,2,0,2,4,2,5,-0.38648106227660245,-0.3916437116430161
1,1,0,-0.4251490368834885,1,1,-0.7247596241524373,0,4,0,2,3,0,3,3,2,2,1,5,5,3,-0.3076808835730873,-0.13133689461836834
1,1,0,-0.9542740014386547,1,1,-0.45117690353335194,0,4,0,2,2,0,2,2,5,3,4,5,5,2,-0.38648106227660245,-0.3916437116430161
1,1,0,-0.7558521397304674,1,1,-0.7899910913463118,0,4,0,2,2,0,3,2,3,2,4,3,4,2,-0.38648106227660245,-0.3916437116430161
1,0,0,0.3685384099492609,1,1,-1.500722002563153,0,4,0,2,3,2,5,4,4,0,4,3,4,4,-0.38648106227660245,-0.3916437116430161
1,1,0,0.4346790305186567,1,1,-0.009160692995754866,0,4,0,2,4,0,4,4,3,3,1,4,2,4,-0.38648106227660245,-0.3916437116430161
1,0,0,1.6913508213371766,1,1,-1.511431646430804,0,4,0,2,5,4,4,4,4,0,4,5,4,3,-0.3602143360420974,-0.3916437116430161
1,0,0,0.963803995073823,1,1,-1.5094844384548673,0,4,0,2,3,5,5,2,2,0,3,3,2,3,0.08632000994448837,-0.027214167808509226
1,1,0,-0.6897115191610715,1,1,-0.2827434136148403,0,4,0,2,4,0,4,4,4,2,5,4,5,4,-0.38648106227660245,-0.3916437116430161
1,1,0,0.03783530710228201,1,1,0.0005753468839278904,0,4,0,2,2,0,2,2,3,2,5,5,4,2,-0.38648106227660245,-0.3916437116430161
1,1,0,-0.7558521397304674,1,0,-0.44728248758147887,0,4,0,2,5,0,5,5,3,4,4,4,4,5,-0.38648106227660245,-0.3916437116430161
1,0,0,0.3023977893798651,1,1,-1.5990560053479488,0,4,0,2,2,5,5,2,2,0,2,5,2,5,-0.38648106227660245,-0.3916437116430161
1,1,0,-0.3590084163140927,1,1,-0.6166895814879588,0,4,0,2,2,0,2,2,5,3,4,5,5,2,-0.3076808835730873,-0.3135516665356218
1,1,0,-0.16058655460590535,1,2,-0.5212763906670678,0,4,0,2,4,0,4,4,4,5,5,5,4,4,-0.20261397863506714,-0.3135516665356218
1,0,0,-2.012523930548987,1,1,-0.4093119320507161,0,4,0,2,1,0,1,1,5,2,5,3,4,1,-0.38648106227660245,-0.3916437116430161
1,1,0,1.6252102007677807,1,1,-0.3810774163996361,0,4,0,2,3,0,3,3,1,4,5,3,1,3,-0.38648106227660245,-0.3916437116430161
1,1,0,-0.3590084163140927,1,1,0.09014691377700924,0,4,0,2,4,0,4,4,1,3,5,3,3,4,-0.38648106227660245,-0.3916437116430161
1,0,0,0.03783530710228201,1,1,-0.20972311451721962,0,4,0,2,3,0,3,3,3,2,4,3,5,3,-0.38648106227660245,-0.3916437116430161
1,0,0,1.2945070979208018,1,1,-1.8405097943640811,0,4,0,2,2,4,4,5,5,0,5,3,5,3,-0.38648106227660245,-0.3916437116430161
1,1,0,-0.4912896574528842,1,2,1.4220371693176102,0,4,0,3,0,5,5,1,4,3,5,5,4,5,-0.38648106227660245,-0.3916437116430161
1,1,0,1.823632062475968,1,1,1.2389996195795743,0,4,0,3,4,1,1,2,1,4,4,1,2,1,0.45405417722755903,-0.3916437116430161
1,0,0,-1.3511177248550295,1,1,1.7462472973110459,0,4,0,3,2,0,2,2,3,3,4,1,4,2,0.11258673617899341,-0.3916437116430161
1,0,0,-0.4251490368834885,1,2,1.3655681380154503,0,4,0,3,1,0,1,1,3,5,4,5,4,1,-0.38648106227660245,-0.3916437116430161
1,0,0,-1.6156802071326126,1,1,1.340254434328275,0,4,0,3,4,0,3,4,2,3,3,2,3,4,-0.38648106227660245,-0.2614903031306922
1,0,0,0.7653821333656357,1,1,0.03757229842672236,0,4,0,3,5,3,3,4,4,0,4,1,4,2,-0.1763472524005621,-0.3916437116430161
1,0,0,-1.9463833099795915,1,1,1.4677965567521192,0,4,0,3,3,0,4,3,2,1,4,2,3,3,-0.20261397863506714,-0.3916437116430161
1,1,0,-0.16058655460590535,1,1,0.9673641069364255,0,4,0,3,3,0,2,3,4,4,5,2,3,3,-0.1763472524005621,-0.3916437116430161
